fixture,sample_id,kendall_tau,top1_hit_rate,top3_hit_rate,top5_hit_rate,baseline_size,perturbed_size
will-02,184,0.400000,1.000000,0.666667,1.000000,5,5
will-02,185,0.400000,1.000000,0.666667,1.000000,5,5
will-02,186,1.000000,1.000000,1.000000,1.000000,5,5
will-02,187,1.000000,1.000000,1.000000,1.000000,5,5
will-02,188,0.400000,1.000000,0.666667,1.000000,5,5
will-02,189,1.000000,1.000000,1.000000,1.000000,5,5
will-02,190,1.000000,1.000000,1.000000,1.000000,5,5
will-02,191,0.400000,1.000000,0.666667,1.000000,5,5
will-02,192,1.000000,1.000000,1.000000,1.000000,5,5
will-02,193,0.400000,1.000000,0.666667,1.000000,5,5
will-02,194,1.000000,1.000000,1.000000,1.000000,5,5
will-02,195,0.400000,1.000000,0.666667,1.000000,5,5
will-02,196,1.000000,1.000000,1.000000,1.000000,5,5
will-02,197,1.000000,1.000000,1.000000,1.000000,5,5
will-02,198,1.000000,1.000000,1.000000,1.000000,5,5
will-02,199,0.400000,1.000000,0.666667,1.000000,5,5
will-03,0,0.714286,0.000000,1.000000,1.000000,8,8
will-03,1,0.333333,1.000000,0.666667,0.800000,8,8
will-03,2,0.904762,0.000000,1.000000,1.000000,8,8
will-03,3,0.714286,0.000000,1.000000,0.800000,8,8
will-03,4,0.714286,1.000000,1.000000,0.800000,8,8
will-03,5,0.809524,1.000000,1.000000,1.000000,8,8
will-03,6,0.714286,0.000000,1.000000,1.000000,8,8
will-03,7,0.714286,1.000000,1.000000,0.800000,8,8
will-03,8,0.714286,0.000000,1.000000,1.000000,8,8
will-03,9,0.714286,1.000000,0.666667,1.000000,8,8
will-03,10,0.523810,0.000000,0.666667,1.000000,8,8
will-03,11,0.714286,1.000000,1.000000,1.000000,8,8
will-03,12,0.809524,1.000000,1.000000,1.000000,8,8
will-03,13,0.904762,1.000000,1.000000,1.000000,8,8
will-03,14,0.714286,1.000000,1.000000,0.800000,8,8
will-03,15,0.809524,1.000000,1.000000,1.000000,8,8
will-03,16,0.619048,1.000000,0.666667,1.000000,8,8
will-03,17,0.619048,1.000000,0.666667,1.000000,8,8
will-03,18,0.523810,0.000000,0.666667,1.000000,8,8
will-03,19,0.904762,1.000000,1.000000,1.000000,8,8
will-03,20,0.809524,1.000000,1.000000,0.800000,8,8
will-03,21,1.000000,1.000000,1.000000,1.000000,8,8
will-03,22,0.619048,1.000000,0.666667,1.000000,8,8
will-03,23,0.809524,1.000000,1.000000,0.800000,8,8
will-03,24,0.619048,1.000000,0.666667,1.000000,8,8
will-03,25,0.523810,0.000000,0.666667,1.000000,8,8
will-03,26,0.904762,1.000000,1.000000,1.000000,8,8
will-03,27,0.904762,1.000000,1.000000,1.000000,8,8
will-03,28,0.904762,1.000000,1.000000,1.000000,8,8
will-03,29,0.523810,1.000000,0.666667,1.000000,8,8
will-03,30,0.809524,1.000000,1.000000,1.000000,8,8
will-03,31,1.000000,1.000000,1.000000,1.000000,8,8
will-03,32,0.619048,1.000000,0.666667,1.000000,8,8
will-03,33,0.809524,1.000000,1.000000,1.000000,8,8
will-03,34,0.714286,1.000000,0.666667,1.000000,8,8
will-03,35,0.904762,1.000000,1.000000,1.000000,8,8
will-03,36,0.428571,0.000000,0.666667,0.800000,8,8
will-03,37,0.619048,0.000000,0.666667,1.000000,8,8
will-03,38,0.904762,1.000000,1.000000,1.000000,8,8
will-03,39,0.619048,1.000000,1.000000,0.800000,8,8
will-03,40,0.809524,0.000000,1.000000,1.000000,8,8
will-03,41,0.523810,1.000000,0.666667,1.000000,8,8
will-03,42,0.904762,1.000000,1.000000,1.000000,8,8
will-03,43,0.333333,1.000000,0.666667,0.800000,8,8
will-03,44,0.523810,1.000000,0.666667,1.000000,8,8
will-03,45,0.523810,0.000000,0.666667,1.000000,8,8
will-03,46,0.428571,1.000000,0.666667,0.800000,8,8
will-03,47,0.714286,1.000000,0.666667,1.000000,8,8
will-03,48,0.714286,1.000000,1.000000,0.800000,8,8
will-03,49,0.809524,0.000000,1.000000,1.000000,8,8
will-03,50,0.523810,1.000000,0.666667,1.000000,8,8
will-03,51,0.809524,0.000000,1.000000,0.800000,8,8
will-03,52,0.904762,1.000000,1.000000,1.000000,8,8
will-03,53,0.714286,0.000000,1.000000,1.000000,8,8
will-03,54,0.809524,0.000000,1.000000,1.000000,8,8
will-03,55,0.428571,0.000000,0.666667,1.000000,8,8
will-03,56,0.714286,0.000000,1.000000,0.800000,8,8
