fixture,sample_id,kendall_tau,top1_hit_rate,top3_hit_rate,top5_hit_rate,baseline_size,perturbed_size
01-agent,134,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,135,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,136,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,137,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,138,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,139,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,140,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,141,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,142,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,143,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,144,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,145,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,146,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,147,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,148,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,149,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,150,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,151,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,152,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,153,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,154,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,155,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,156,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,157,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,158,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,159,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,160,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,161,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,162,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,163,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,164,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,165,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,166,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,167,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,168,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,169,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,170,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,171,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,172,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,173,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,174,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,175,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,176,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,177,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,178,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,179,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,180,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,181,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,182,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,183,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,184,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,185,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,186,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,187,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,188,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,189,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,190,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,191,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,192,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,193,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,194,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,195,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,196,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,197,1.000000,1.000000,1.000000,1.000000,3,3
01-agent,198,-1.000000,0.000000,1.000000,1.000000,3,3
01-agent,199,1.000000,1.000000,1.000000,1.000000,3,3
02-agent,0,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,1,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,2,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,3,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,4,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,5,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,6,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,7,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,8,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,9,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,10,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,11,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,12,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,13,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,14,1.000000,1.000000,1.000000,1.000000,0,0
02-agent,15,1.000000,1.000000,1.000000,1.000000,0,0
